title,stars,teks,label,hasil_sentimen,hasil_topik
Stadion Gelora Bangkalan,5,keren,1,positive,0
Stadion Gelora Bangkalan,2,mesti renov sii standar nya dengan lapangan yang terutam duduknya single seat,0,negative,-1
Stadion Gelora Bangkalan,5,ya,1,positive,0
Stadion Gelora Bangkalan,3,standar stadion kelas kabupaten lumayan,0,positive,-1
Stadion Gelora Bangkalan,4,klu pagi jogging ramai alun alun kota,1,positive,3
Stadion Gelora Bangkalan,5,buka penuh,1,positive,0
Stadion Gelora Bangkalan,5,bagus diminumalisir pedaganga kaki tratur rapi,1,positive,-1
Stadion Gelora Bangkalan,5,tempatnya asyik permainan anak soree cocok anak berlibur keluarga,1,positive,3
Stadion Gelora Bangkalan,3,karcis masuknya,0,negative,0
Stadion Gelora Bangkalan,3,nyaman race,0,positive,0
Stadion Gelora Bangkalan,5,bagus lapangan bolanya lintasan atletiknyan semoga kedepan stadion bertaraf internasional ramah disabilatas,1,positive,-1
Stadion Gelora Bangkalan,1,sehat,0,positive,0
Stadion Gelora Bangkalan,3,kotor banyk fasilitas yang rapuh rusak,0,negative,5
Stadion Gelora Bangkalan,3,panas,0,positive,0
Stadion Gelora Bangkalan,5,anakanak menyukai mainan,1,positive,3
Stadion Gelora Bangkalan,5,menyesap,1,positive,-1
Stadion Gelora Bangkalan,1,pungli masak iya tutup berharap pungli patok orang masuk stadion bayar masuk jalan nya bayar parkir bayar kolam renang bayar tidak suka pungli pungli seperti,0,negative,2
Stadion Gelora Bangkalan,3,lapak warung trlihat krg rapi,0,negative,-1
Stadion Gelora Bangkalan,5,oke,1,positive,17
Stadion Gelora Bangkalan,5,hiburan anak,1,positive,3
Stadion Gelora Bangkalan,3,tidak seperti dl lgd pjokan banyak tumpukan sampahkumuh,0,negative,-1
Stadion Gelora Bangkalan,5,alhamduilllah penginjakan kaki tanah madura,1,positive,1
Stadion Gelora Bangkalan,5,bagus tempatnya,1,positive,0
Stadion Gelora Bangkalan,5,cocok untuk olahraga,1,positive,-1
Stadion Gelora Bangkalan,3,agustus nonton persija fasilitas bagus kursinya single seat tidak tahu tribun diakses jalan kaki dipanjat si tribun barat stadion calo sistem masuk stadion discan barcode salah meminimalisir over capacity baik,0,negative,2
Stadion Gelora Bangkalan,5,pindah samping warung nasi goreng,1,positive,3
Stadion Gelora Bangkalan,4,menyenangkan,1,positive,-1
Stadion Gelora Bangkalan,4,bagus olahraga kebersihan ramah lingkungannya,1,positive,15
Stadion Gelora Bangkalan,5,tmpt olahraga masyarakat bkln permainan anak,1,positive,3
Stadion Gelora Bangkalan,5,bagus nya pohonnya ajapanas sekali klu siang,1,positive,9
Stadion Gelora Bangkalan,4,ramai mainan anak kuliner,1,positive,3
Stadion Gelora Bangkalan,5,olahraga hiburan jajan,1,positive,3
Stadion Gelora Bangkalan,5,suasana bermain keluarga,1,positive,3
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,5,nyaman pengunjung,1,positive,0
Stadion Gelora Bangkalan,5,pijat trapis nyeri otot massase,1,positive,-1
Stadion Gelora Bangkalan,5,tempatnya bagus,1,positive,-1
Stadion Gelora Bangkalan,5,senang,1,positive,-1
Stadion Gelora Bangkalan,1,syahril,0,positive,0
Stadion Gelora Bangkalan,5,pilihan makanan aneka minuman,1,positive,3
Stadion Gelora Bangkalan,5,udara sejuktempat sdah bersih tertata rapi,1,positive,-1
Stadion Gelora Bangkalan,5,menyenangkan,1,positive,-1
Stadion Gelora Bangkalan,5,senang sekaki,1,positive,-1
Stadion Gelora Bangkalan,5,luas parkirannya good stadion,1,positive,-1
Stadion Gelora Bangkalan,5,persib juara liga terimakasih stadion gelora bangkalan,1,positive,3
Stadion Gelora Bangkalan,5,persib juara juara juara,1,positive,3
Stadion Gelora Bangkalan,5,stadionnah bagus ben lebur ejelling agih styah ghen pkl ditertibkan deddih top monla ejelling,1,positive,-1
Stadion Gelora Bangkalan,5,menerima dekorasi kota,1,positive,0
Stadion Gelora Bangkalan,1,sebalah timur semoga tingkatatkan,0,positive,1
Stadion Gelora Bangkalan,5,ngopi malam pinggir jalan stadion,1,positive,3
Stadion Gelora Bangkalan,5,bagus bagus,1,positive,0
Stadion Gelora Bangkalan,5,mantap,1,positive,8
Stadion Gelora Bangkalan,5,top markotop,1,positive,8
Stadion Gelora Bangkalan,4,rindang suka istirahat perjalanan disayangkan dibelakang stadion ciri khas danau patung ikannya tertutup warung yang berjejer,1,positive,2
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,4,memanjakan keluarga daerah bangkalan,1,positive,3
Stadion Gelora Bangkalan,5,hehe suka kalau kesana main lucu,1,positive,-1
Stadion Gelora Bangkalan,5,bermain sepak bola area permainan anakanak terletak area stadion gelora bangkalan,1,positive,3
Stadion Gelora Bangkalan,4,jujur tmpt nya bagus lumayan lengkap wahana mainan untuk bociltp sayang nya perawatanjd nampak indah smoga depan nya lebih bagus,1,positive,-1
Stadion Gelora Bangkalan,5,seruu sekali pilihan permainan harga tidak bikin kantong jebol jajanan murmertempat parkir luas,1,positive,15
Stadion Gelora Bangkalan,4,rumah base madura united laskar sapeh kerap,1,positive,3
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,4,tertata parkir enak tidak smrwut jualan di atur bgus,1,positive,-1
Stadion Gelora Bangkalan,5,lumayan bermain anakanak,1,positive,-1
Stadion Gelora Bangkalan,5,habis makan bebek sinjay enak ini langsung merapat stadion bangkalan yang jaraknya lumayan,1,positive,-1
Stadion Gelora Bangkalan,4,stadion fenomenal kualitas rumputnya bagus dipakai kegiatan pertandingan sepak bola sayang jarang kualitas rumputnya menurun oh ya area stadion menikmati kuliner arena bermain anakanak berkunjung pas minggu libur menikmati riuh nya anakanak asyik bermain aktifitas komunitaskomunitas berkumpul minggu kebersihan bagus minggu liburan sampah disana kesadaran pengunjung kebersihan ditambah nya petugas kebersihan khusus berjaga,1,positive,-1
Stadion Gelora Bangkalan,5,pekerjaan yang skil,1,positive,0
Stadion Gelora Bangkalan,5,bagus kumpul teman teman,1,positive,0
Stadion Gelora Bangkalan,5,tempatnya nyaman kumpul bersantai keluarga trotoar bersih pkl stadion asri,1,positive,-1
Stadion Gelora Bangkalan,5,mantab,1,positive,8
Stadion Gelora Bangkalan,5,madura united fc,1,positive,3
Stadion Gelora Bangkalan,4,perkebunan,1,positive,0
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,5,enak bersantai ditempat inibuat olahraga,1,positive,3
Stadion Gelora Bangkalan,5,sarapan calon imam amin,1,positive,1
Stadion Gelora Bangkalan,3,menarik layak dikunjungi,0,positive,3
Stadion Gelora Bangkalan,5,ikon bangkalan,1,positive,3
Stadion Gelora Bangkalan,4,nya penerangan malam sekeliling stadion warung tongkrongan kopi makanan muda mudi karaoke yang seakanakan konsep nya tidak jam batas nya,1,positive,-1
Stadion Gelora Bangkalan,5,luasbanyak area bermainpas anak,1,positive,3
Stadion Gelora Bangkalan,5,stadion rapi pembaruan pelataran,1,positive,3
Stadion Gelora Bangkalan,5,keren bagus rumput nya,1,positive,0
Stadion Gelora Bangkalan,5,wisata lokal yang menyenangkan anak mainan jajanan wajah dihalaman trotoar stadion icon bola perbaikan trotoar,1,positive,3
Stadion Gelora Bangkalan,5,cantik,1,positive,-1
Stadion Gelora Bangkalan,5,mantap,1,positive,8
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,3,lumayan kekurangan,0,negative,-1
Stadion Gelora Bangkalan,2,kotor sampah tertata rapi,0,negative,0
Stadion Gelora Bangkalan,5,nya luas pilihan makanan enak santai,1,positive,-1
Stadion Gelora Bangkalan,5,jajanan makanan pagi malam,1,positive,3
Stadion Gelora Bangkalan,5,stadion lapangan rumput lumayan bagus main liga,1,positive,-1
Stadion Gelora Bangkalan,4,menarik,1,positive,-1
Stadion Gelora Bangkalan,5,karena snilah hiburan ku disaat mendukung grup kebanggaan madura united,1,positive,3
Stadion Gelora Bangkalan,5,top mantap,1,positive,8
Stadion Gelora Bangkalan,5,menyenangkan,1,positive,-1
Stadion Gelora Bangkalan,5,bagus ramai,1,positive,0
Stadion Gelora Bangkalan,5,jalan raya katol timur,1,positive,-1
Stadion Gelora Bangkalan,5,tuk santai main anak,1,positive,3
Stadion Gelora Bangkalan,3,bagus,0,positive,4
Stadion Gelora Bangkalan,5,multi fungsi olahraga rekreasi disediakan rekreasi didepan dibelakang stadion mencari makan karena pusat jajanan rakyat alias pujaseradan sore sampai malam membawa putra putri sekedar odong keretaan dsb didepan stadion,1,positive,3
Stadion Gelora Bangkalan,5,bagus malam malam minggu karena permainan anak anak yang jualan aneka makanan,1,positive,3
Stadion Gelora Bangkalan,5,madura penasaran,1,positive,0
Stadion Gelora Bangkalan,3,lumayan tertata,0,negative,-1
Stadion Gelora Bangkalan,5,strategis pertandingan sepakbola rekreasi kota,1,positive,3
Stadion Gelora Bangkalan,5,permainan terlengkap,1,positive,3
Stadion Gelora Bangkalan,5,bangunan makanan di stadion tertata rapi,1,positive,-1
Stadion Gelora Bangkalan,5,mantap,1,positive,8
Stadion Gelora Bangkalan,5,bersih asyik menikmati sore,1,positive,3
Stadion Gelora Bangkalan,5,google maps membantu kehidupan,1,positive,-1
Stadion Gelora Bangkalan,5,mainan anak murah meriah kalau malam,1,positive,3
Stadion Gelora Bangkalan,5,tembaga,1,positive,-1
Stadion Gelora Bangkalan,5,asyik kumpul malam,1,positive,3
Stadion Gelora Bangkalan,5,nyaman makanan hiburan,1,positive,-1
Stadion Gelora Bangkalan,4,enak santai ngopi mainan anak,1,positive,3
Stadion Gelora Bangkalan,4,ramai arena permainan anak tiket rb wahana,1,positive,3
Stadion Gelora Bangkalan,5,salah ikon bangkalan semoga dengannya kota bangkalan berkembang,1,positive,3
Stadion Gelora Bangkalan,4,dinginindah mempesona seperti alam ramah tenang enak diskusingopi,1,positive,-1
Stadion Gelora Bangkalan,5,kalau malam rame tempatnya kumpul,1,positive,-1
Stadion Gelora Bangkalan,4,stadion utama kabupaten bangkalan pertandingan sepakbola liga bri,1,positive,3
Stadion Gelora Bangkalan,5,biasaaa,1,positive,10
Stadion Gelora Bangkalan,5,oke,1,positive,17
Stadion Gelora Bangkalan,4,mantap,1,positive,8
Stadion Gelora Bangkalan,5,bagus cocok perut mengistirahatkan lelah menikmati jajanan es degan kelapa muda sejenis pentol pentolan,1,positive,-1
Stadion Gelora Bangkalan,5,iyh,1,positive,10
Stadion Gelora Bangkalan,5,iya gitu,1,positive,10
Stadion Gelora Bangkalan,5,mantap pemandangan indah tertata permainannya,1,positive,12
Stadion Gelora Bangkalan,5,hanya fasilitas terawat,1,negative,-1
Stadion Gelora Bangkalan,5,pengamen,1,positive,0
Stadion Gelora Bangkalan,5,ramai stadionnya bersih menghibur bosan,1,positive,-1
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,4,zona anak outdoor harga murah bagus tersedia area parkir,1,positive,15
Stadion Gelora Bangkalan,5,dunia kenikmatan menipu,1,positive,-1
Stadion Gelora Bangkalan,5,cari sarapan soto parkiran stadion juooss,1,positive,3
Stadion Gelora Bangkalan,5,mantap,1,positive,8
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,3,sampah,0,negative,0
Stadion Gelora Bangkalan,5,hadir bandung,1,positive,0
Stadion Gelora Bangkalan,5,nyaman keaadaanya aman teekendali,1,positive,-1
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,5,selalu dikenang,1,positive,0
Stadion Gelora Bangkalan,5,bersantai ngopi didepan stadion,1,positive,3
Stadion Gelora Bangkalan,4,lumayan tapi permainannya anak terbilang mahal mikir jiwa emakku makanannya tidak jadi bad nasgor cak gondrong enak sekali,1,positive,-1
Stadion Gelora Bangkalan,4,ok malam rame,1,positive,3
Stadion Gelora Bangkalan,5,permainannya bagus,1,positive,-1
Stadion Gelora Bangkalan,5,kumpul malam nyaman,1,positive,3
Stadion Gelora Bangkalan,5,peristiwa idul adha,1,positive,-1
Stadion Gelora Bangkalan,3,senang n gembira,0,positive,-1
Stadion Gelora Bangkalan,1,gym terawat,0,negative,-1
Stadion Gelora Bangkalan,5,kesini malam karena kalau pagi siang tidak kumpul warkop stadion main disana bareng keluarga pasangan harga makanan minuman disana affordable,1,positive,2
Stadion Gelora Bangkalan,4,rumah erna sarry umama,1,positive,1
Stadion Gelora Bangkalan,4,markas laskar sapeh kerrab,1,positive,3
Stadion Gelora Bangkalan,5,lengkapmantap,1,positive,8
Stadion Gelora Bangkalan,5,lapangan istimewa,1,positive,3
Stadion Gelora Bangkalan,5,adem kalau malam,1,positive,-1
Stadion Gelora Bangkalan,5,bagus cocok refresing nenangin,1,positive,-1
Stadion Gelora Bangkalan,5,mantap,1,positive,8
Stadion Gelora Bangkalan,5,hiburan anak bagus,1,positive,3
Stadion Gelora Bangkalan,5,tidak bad,1,positive,-1
Stadion Gelora Bangkalan,4,jarang,1,positive,0
Stadion Gelora Bangkalan,5,stadion gelora bangkalan kwalitas rumput berkelas aman nyaman pemain sepak bola,1,positive,3
Stadion Gelora Bangkalan,5,menyenangkan,1,positive,-1
Stadion Gelora Bangkalan,5,stadion kebanggaan masyarakat bangkalan,1,positive,3
Stadion Gelora Bangkalan,5,dulu rumput kualitas terbaik nomor di indonesia,1,positive,-1
Stadion Gelora Bangkalan,5,membantu daya,1,positive,0
Stadion Gelora Bangkalan,4,ramai,1,positive,13
Stadion Gelora Bangkalan,5,rumah,1,positive,0
Stadion Gelora Bangkalan,5,sbenernya bagus stadionnyacm memang banyak sampahnya di pinggir jln,1,positive,-1
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,4,malam minggu rame sekali,1,positive,3
Stadion Gelora Bangkalan,3,lumayan,0,positive,-1
Stadion Gelora Bangkalan,5,nyatoreh nyepper dik haircut kancah buleh e mlajah bangkalan tempateh,1,positive,-1
Stadion Gelora Bangkalan,4,cucok olah raga,1,positive,3
Stadion Gelora Bangkalan,5,mantap,1,positive,8
Stadion Gelora Bangkalan,5,llvh,1,positive,0
Stadion Gelora Bangkalan,5,alhamdulilah,1,positive,14
Stadion Gelora Bangkalan,5,tempatnya depan rmh anakjd dengan bermain n untuk cr makan,1,positive,-1
Stadion Gelora Bangkalan,4,asyik,1,positive,-1
Stadion Gelora Bangkalan,5,ramai,1,positive,13
Stadion Gelora Bangkalan,5,olahraga sarana edukasi yang lainya,1,positive,3
Stadion Gelora Bangkalan,4,hiburan anak diperhatikan kebersihannya,1,positive,3
Stadion Gelora Bangkalan,4,yaa gitu saja sih,1,negative,10
Stadion Gelora Bangkalan,3,nyaman cocok kongkow,0,positive,0
Stadion Gelora Bangkalan,5,semoga terjaga sampahnya,1,positive,1
Stadion Gelora Bangkalan,5,jozzz,1,positive,-1
Stadion Gelora Bangkalan,5,gembira,1,positive,-1
Stadion Gelora Bangkalan,2,tandatanda,0,negative,0
Stadion Gelora Bangkalan,4,lumayanlah ukuran kota bangkalan,1,positive,-1
Stadion Gelora Bangkalan,4,enak santai,1,positive,3
Stadion Gelora Bangkalan,5,stadion kebanggaan masyarakat bangkalan sebagai rekreasi bermain anak anak halaman parkirnya stadion dimanfaatkan jogging trek indah dijalan mengelilingi area stadion,1,positive,3
Stadion Gelora Bangkalan,1,stadion megah orang pribumi harus tampil yang bagus putra bangkalan bangkit lagi,0,positive,3
Stadion Gelora Bangkalan,5,santai kumpul berkuliner distadion,1,positive,3
Stadion Gelora Bangkalan,5,kebersihan bersih penjual makanan menyenangkan,1,positive,15
Stadion Gelora Bangkalan,1,bersantai menikmati makanan khas kesukaan,0,positive,3
Stadion Gelora Bangkalan,5,keren,1,positive,0
Stadion Gelora Bangkalan,3,yang dceritakan,0,positive,-1
Stadion Gelora Bangkalan,5,indah bersih,1,positive,0
Stadion Gelora Bangkalan,5,sempurna kopi pagi,1,positive,3
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,4,panas pohonnya ditebang,1,positive,0
Stadion Gelora Bangkalan,5,nyaman berinteraksi lingkungan sehat,1,positive,0
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,4,rumputnya bagus tapi fasilitas terawat penjual makanan stadion sempol cabel keju yang vaforit,1,negative,-1
Stadion Gelora Bangkalan,5,zona olahraga kebanggaan warga bangkalan yang dilengkapi fasilitas hiburan dan kuliner,1,positive,3
Stadion Gelora Bangkalan,5,cocok istirahat santai cocok hiburan anak anak,1,positive,3
Stadion Gelora Bangkalan,5,kalau malam minggu bawa ponakan ojong ojong,1,positive,-1
Stadion Gelora Bangkalan,5,siang lumayan santai mengisi perut kuliner bakso soto pentol es kopi cafe nya sederhana jajanan pasang stiker sepeda mobil malam mainan anakanak lumayan mengisi luang keluarga pasangan minggu pagi kadang acara acara pilihan jajanan camilan minuman tersedia pilihan tinggal pilih dibelakang stadion rekreasi keluarga pokoknya lumayan dech,1,positive,-1
Stadion Gelora Bangkalan,4,kongkow bareng club mobil tkci bangkalan,1,positive,3
Stadion Gelora Bangkalan,5,bagus sekali nyaman,1,positive,0
Stadion Gelora Bangkalan,5,kerren,1,positive,0
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,5,lumayan rame ya kuliner samping stadion bangkalan,1,positive,-1
Stadion Gelora Bangkalan,5,yang,1,positive,0
Stadion Gelora Bangkalan,5,yang,1,positive,0
Stadion Gelora Bangkalan,5,tembaga,1,positive,-1
Stadion Gelora Bangkalan,4,seru,1,positive,-1
Stadion Gelora Bangkalan,5,ramaibanyak permainancuma kebersihan perbanyak sampah buang sampah sembarangan,1,positive,-1
Stadion Gelora Bangkalan,3,kalau main mobil seru hati yaaa suka odong aturan nyetirnya sudah tidak jalur lintasan mending odong itu muterin stadion timbang muterin halaman stadion bahaya tidak anak kena tabrak rame,0,negative,2
Stadion Gelora Bangkalan,4,sakit,1,positive,0
Stadion Gelora Bangkalan,5,keren,1,positive,0
Stadion Gelora Bangkalan,5,murah meriah permainan anak,1,positive,3
Stadion Gelora Bangkalan,5,wow,1,positive,-1
Stadion Gelora Bangkalan,4,kuliner nya yah kirakira,1,positive,0
Stadion Gelora Bangkalan,5,stadion kota bangkalan,1,positive,3
Stadion Gelora Bangkalan,5,terbaik,1,positive,-1
Stadion Gelora Bangkalan,5,sekedar mampir,1,positive,-1
Stadion Gelora Bangkalan,5,mantap,1,positive,8
Stadion Gelora Bangkalan,5,ramai pengunjung,1,positive,-1
Stadion Gelora Bangkalan,5,stadion homebase persepam madura united mengarungi liga manjadi homebase madura united fc,1,positive,3
Stadion Gelora Bangkalan,5,makanan jajanan lengkap,1,positive,3
Stadion Gelora Bangkalan,5,bersih,1,positive,-1
Stadion Gelora Bangkalan,5,joss,1,positive,-1
Stadion Gelora Bangkalan,5,rekreasi,1,positive,0
Stadion Gelora Bangkalan,5,sore malam makan rekreasi anak permainan untuk anakanak,1,positive,3
Stadion Gelora Bangkalan,5,nongkrongnya pemuda,1,positive,3
Stadion Gelora Bangkalan,5,tempatnya enak kumpul lagj kau anak senang karena mainanya lapar pumara pusat makanan rakyat bangkalan,1,positive,-1
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,5,ramai sore,1,positive,3
Stadion Gelora Bangkalan,5,ya mantap,1,positive,8
Stadion Gelora Bangkalan,3,masuk stadion gor menyelenggarakan acara halaman gor kantor koni bangkalan area stadion gelora bangkalan bingung mencari penjual makanan minuman stadion tepatnya sebelah selatan pusat makanan rakyat akrab pumara pusat makanan rakyat masyarakat pumara lengkat tersedia jenis makanan minuman sekedar jajanan mengganjal perut,0,negative,3
Stadion Gelora Bangkalan,5,kandang madura united,1,positive,3
Stadion Gelora Bangkalan,5,senang stadion gelaran bangkalan,1,positive,3
Stadion Gelora Bangkalan,5,dayat,1,positive,0
Stadion Gelora Bangkalan,5,sih enak sekali minggu orang jual enak,1,positive,-1
Stadion Gelora Bangkalan,5,joss,1,positive,-1
Stadion Gelora Bangkalan,4,bagus bersih ramai,1,positive,0
Stadion Gelora Bangkalan,5,stadion standar nasional rumput terbaik,1,positive,-1
Stadion Gelora Bangkalan,5,suasana santai ngopi,1,positive,3
Stadion Gelora Bangkalan,4,cocok jalan pagi sore kuliner lahan parkir diatur,1,positive,-1
Stadion Gelora Bangkalan,5,jajan n anak main apa minggu rame,1,positive,3
Stadion Gelora Bangkalan,2,menyenangkan permainannya pengunjung pemandangan,0,positive,0
Stadion Gelora Bangkalan,5,oke sip mantap,1,positive,8
Stadion Gelora Bangkalan,4,banyk parkir bahu jalan,1,positive,-1
Stadion Gelora Bangkalan,5,kegiatan orang jual makanan,1,positive,3
Stadion Gelora Bangkalan,5,stadionnya bagus luas penataan parkirnya dikondisikan,1,positive,-1
Stadion Gelora Bangkalan,1,perawatan,0,negative,0
Stadion Gelora Bangkalan,5,seru madura pas tanding,1,positive,3
Stadion Gelora Bangkalan,5,stadionnya bagus lihat bola keluarga tidak kwatir,1,positive,-1
Stadion Gelora Bangkalan,1,permainannya mahal,0,negative,0
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,1,stadionnya bagus tapikuarng bersih fasilitasnya kapasitas stadion,0,negative,-1
Stadion Gelora Bangkalan,3,kebersihannya,0,negative,-1
Stadion Gelora Bangkalan,1,pengalaman kali aku senang bahagia disana mainan anak anak ngopi nonton bola pertandingan stadion gelora bangkalan,0,positive,3
Stadion Gelora Bangkalan,5,markas madura united semoga juara bri liga,1,positive,3
Stadion Gelora Bangkalan,5,sate favorit malam,1,positive,3
Stadion Gelora Bangkalan,5,yang nyaman sekedar berkumpul keluarga,1,positive,-1
Stadion Gelora Bangkalan,5,bagus rameee dihari weekendtempat nyamanbagusluas,1,positive,-1
Stadion Gelora Bangkalan,5,stadion markas perseba sangat bangkalan semoga persepak bolaan bangkalan bangkit maju,1,positive,3
Stadion Gelora Bangkalan,5,seru jalan jalan memanjakan anak,1,positive,3
Stadion Gelora Bangkalan,5,suka,1,positive,-1
Stadion Gelora Bangkalan,4,ditengah kota pengelolaan kurqng optimal kekinianbanyak pungutan yang,1,negative,5
Stadion Gelora Bangkalan,5,bagus,1,positive,4
Stadion Gelora Bangkalan,5,keren,1,positive,0
Stadion Gelora Bangkalan,5,tiket masuk parkir permainanya serba rb,1,positive,-1
Stadion Gelora Bangkalan,4,penampakan rapi,1,positive,-1
Stadion Gelora Bangkalan,4,bagus,1,positive,4
Stadion Gelora Bangkalan,5,malam astik tmpat bermain unt keluarga tapi sayang kendaraan roda berseliweran coba kendaraan roda tidak diperbolehkan melintas sembarangan anak yang sedar bermain,1,positive,-1
Stadion Gelora Bangkalan,5,mantul,1,positive,8
Stadion Gelora Bangkalan,3,pas sekali main anak keluarga mainannya rban kecuali odong odong kakak kakak kernitbiasanya rambut masak rb dihitung anak ya kalau anak mbk kernitnya yang pegang anak tolong merusak citra stadion hiburan keluarga,0,negative,2
Stadion Gelora Bangkalan,5,plafon nya bagus kualitas nya,1,positive,-1
Stadion Gelora Bangkalan,5,stadion pusat kota kalau malam dijadikan pasar malam,1,positive,3
Stadion Gelora Bangkalan,4,sampahnya harap di bersihkan,1,negative,-1
Stadion Gelora Bangkalan,5,cocok kumpul malam,1,positive,3
Stadion Gelora Bangkalan,5,belut crispy bebek jengsri uenaakkkk,1,positive,3
Stadion Gelora Bangkalan,4,enak ngopi,1,positive,3
Stadion Gelora Bangkalan,5,pohon kuat,1,positive,0
Stadion Gelora Bangkalan,3,saja,0,negative,0
Stadion Gelora Bangkalan,5,alhamdulilah ya,1,positive,14
Stadion Gelora Bangkalan,4,saja kali kesini zaman kuliah perubahan,1,positive,5
Stadion Gelora Bangkalan,5,untuk bersantai makan mlm keluarga pumarabanyak masakan madura juga,1,positive,3
Stadion Gelora Bangkalan,4,yang pas bersantai kluarga teman,1,positive,-1
Stadion Gelora Bangkalan,3,ramai kalau malam orang yang menghabiskan tempatnya terawat kotor sampah dimana,0,negative,-1
Stadion Gelora Bangkalan,3,kotor jd t penampungan lapak,0,negative,-1
Stadion Gelora Bangkalan,5,makanan rakyat putu,1,positive,3
Stadion Gelora Bangkalan,4,kamar mandi air nya bangetsampai kehabisan yang bak nya,1,positive,-1
Stadion Gelora Bangkalan,5,mantap google,1,positive,8
Stadion Gelora Bangkalan,5,mantap,1,positive,8
Stadion Gelora Bangkalan,5,bagus rumput nya,1,positive,0
Stadion Gelora Bangkalan,4,diluar stadion umkm,1,positive,3
Stadion Gelora Bangkalan,4,nonton pertandingan sepak bola,1,positive,3
Stadion Gelora Bangkalan,5,letaknya strategisdisamping jalan utama mudah dikunjungi suka traveling semoga ditingkatkan perawatannya kebersihan kerapian keamanannya menarik pengunjung,1,positive,-1
Stadion Gelora Bangkalan,5,bagus perawatannya,1,positive,0
Stadion Gelora Bangkalan,5,yang jualan stmjnya jos,1,positive,-1
Stadion Gelora Bangkalan,5,asyik menunya enak,1,positive,11
Stadion Gelora Bangkalan,5,bermain buah hati,1,positive,3
Stadion Gelora Bangkalan,4,mantap ahad rutin ngopi halaman stadion gelora bangkalan,1,positive,3
Stadion Gelora Bangkalan,4,siarannya cuy mbediding teman besinya seperti rapuh,1,positive,-1
Stadion Gelora Bangkalan,5,ngopi momong anak,1,positive,3
Stadion Gelora Bangkalan,3,odong tambah biaya odongnya mahal x putaran,0,negative,-1
Stadion Gelora Bangkalan,2,jelek terawat halaman nya stadion sepakbola,0,negative,-1
Stadion Gelora Bangkalan,5,bagus rilex bareng keluarga,1,positive,-1
Stadion Gelora Bangkalan,5,sup,1,positive,0
Stadion Gelora Bangkalan,1,bagus enak persinggahan,0,positive,0
Stadion Gelora Bangkalan,4,menghibur,1,positive,-1
Stadion Gelora Bangkalan,3,lumayan rame suasana sperti,0,positive,-1
Stadion Gelora Bangkalan,1,kakanah larang,0,positive,0
Stadion Gelora Bangkalan,5,tongkrong asyik anak,1,positive,3
Stadion Gelora Bangkalan,4,bagus sayang sampah toilet terawat cocok bermain anak kumpul mudamudi ditambah pumara makanan beragam,1,positive,-1
Stadion Gelora Bangkalan,5,hiruk pikuk menyenangkan,1,positive,-1
Stadion Gelora Bangkalan,5,bagus murah meriah,1,positive,-1
Stadion Gelora Bangkalan,5,aku tidak masuk cma,1,negative,0
Stadion Gelora Bangkalan,5,padat,1,positive,0
Stadion Gelora Bangkalan,5,rumah,1,positive,0
Stadion Gelora Bangkalan,5,fasilitas mck dsb,1,positive,-1
Stadion Gelora Bangkalan,5,mantul,1,positive,8
Stadion Gelora Bangkalan,5,enak kalau bawa anak kesini main,1,positive,-1
Stadion Gelora Bangkalan,5,ngopi telur gulung,1,positive,3
Stadion Gelora Bangkalan,5,strategis pusat perbelanjaan wisata kuliner wisata kolam renang,1,positive,-1
Stadion Gelora Bangkalan,5,mantap,1,positive,8
Stadion Gelora Bangkalan,5,yiiiipppp,1,positive,10
Stadion Gelora Bangkalan,5,sy puas skali trutama anak rekomen sekali rekreasi anak murmer,1,positive,-1
Stadion Gelora Bangkalan,5,bagus sekali,1,positive,0
Stadion Gelora Bangkalan,5,cocok bermain anak nongkrongpasar malamnya serudan aneka makanan minumantempat parkir memadai biaya parkir murah,1,positive,15
Stadion Gelora Bangkalan,5,bagus refreshing orang jualan jenis makanan minuman tersedia hiburan permainan anakanak,1,positive,-1
Stadion Gelora Bangkalan,5,tsc madura utd v persib,1,positive,3
Stadion Gelora Bangkalan,3,area parkir taman bermain bagus,0,positive,15
Stadion Gelora Bangkalan,5,bagus,1,positive,4
